USERID,USERNAME,USERFOLLOWERS,TEXT,CREATED,POLARITY,SUBJECTIVITY,SENTIMENT
1233131451262152719,DansonKimutai,861,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:47:03,-0.2,0.4,NEGATIVE
1233131438435971092,iMOokhTAR,1853,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:47:00,-0.2,0.5,NEGATIVE
1233131364108709895,Kyule_anthony,17101,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:46:42,-0.2,0.4,NEGATIVE
1233131329195249664,rural_mtn_life,780,@HKrassenstein The CDC should not go along with this! They are a non political organization.,2020-02-27 20:46:34,0.0,0.1,NEGATIVE
1233131311457619968,manie_Swiss,573,"RT @oneman1000_: MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A Soul”…",2020-02-27 20:46:29,0.0,0.0,NEGATIVE
1233131287961112580,eyramadenkor,1116,@TweetahBabe Vodafone mess me up waa! Now I don’t have enough MTN data sef. I hope they saved the live 🙏🏿😭,2020-02-27 20:46:24,-0.027462121212121215,0.39166666666666666,NEGATIVE
1233131248878587904,tito_tttttttttt,11439,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:46:14,-0.2,0.5,NEGATIVE
1233131037754040320,PikesPeakARES,1320,"From @SheriffTeller :  USFS is conducting a controlled burn 2 mi south of Divide, near Raspberry Mtn and Orchette G… https://t.co/eXqrkNuxin",2020-02-27 20:45:24,0.1,0.4,NEUTRAL
1233130928010145805,sayrrahh,944,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:44:58,-0.2,0.5,NEGATIVE
1233130768488181761,HorlaLamzy,6064,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:44:20,-0.2,0.5,NEGATIVE
1233130539370123264,rural_mtn_life,780,RT @HKrassenstein: BREAKING: The NY Times reports that the CDC will now have to get statements about the Corona Virus cleared by Mike Pence…,2020-02-27 20:43:25,0.0,0.0,NEGATIVE
1233130488979693568,MilkyEyeShadow,102,"mtn dew
actually just have Dr Pepper be the only onestandong
Stan dong https://t.co/lsUmHx9rEI",2020-02-27 20:43:13,0.0,0.55,NEGATIVE
1233130442435571712,EngrBuhariMusa1,91,"Buy your MTN data from me 

How to buy the data

Just send the recipient  phone number 
+
Recharge card,VTU to 0803… https://t.co/ITwAm3u48C",2020-02-27 20:43:02,0.0,0.0,NEGATIVE
1233130406137843712,BISMOLDUBZ,729,@KarolineBlek A mtn dew too pls,2020-02-27 20:42:53,0.0,0.0,NEGATIVE
1233130398881808384,OnyieChine,1084,So we’re not gonna talk about how useless MTN has been lately? Our home internet has been horrible.,2020-02-27 20:42:52,-0.6,0.6,NEGATIVE
1233130393995399168,poseysdonut,136,why does mtn dew taste like that? and why did no one warm me 🤮,2020-02-27 20:42:51,0.6,0.6,POSITIVE
1233130339377328142,m_choclates,665,RT @Hussam_CA: MTN for lovely 😊,2020-02-27 20:42:38,0.5,0.75,POSITIVE
1233130303817945089,temmyMS,575,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:42:29,-0.2,0.5,NEGATIVE
1233130295441883143,RochiSwitch,125,@bubuspecial MTN please,2020-02-27 20:42:27,0.0,0.0,NEGATIVE
1233130267147165696,DebiasiMira,577,@mendispasplus 21 ans mtn,2020-02-27 20:42:20,0.0,0.0,NEGATIVE
1233130194157940754,telangtr,5202,RT @asamkele_kay_: Someone must really develop a new service provider cz wow Telkom and MTN have failed us 💔kubi. https://t.co/eHxcFlMBa3,2020-02-27 20:42:03,-0.0159090909090909,0.48863636363636365,NEGATIVE
1233130084753645570,Melonny_,1359,ugh Mtn,2020-02-27 20:41:37,0.0,0.0,NEGATIVE
1233130081381494802,SCwerha,443,RT @GosSgafc: Nonsense Steinhoff and MTN nearly crippled PIC.. And when will you treasury idiots follow up on IFRS looting by Jamnandas fri…,2020-02-27 20:41:36,-0.35000000000000003,0.6000000000000001,NEGATIVE
1233130068991520768,kalex254,34068,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:41:33,-0.2,0.4,NEGATIVE
1233129981699555328,lancewek,38,TBT - Big Dip - Sept. 2011 @ Bear Creek Mtn. Resort @Bear_Creek https://t.co/SYgUY6dqEh,2020-02-27 20:41:12,0.0,0.1,NEGATIVE
1233129930705264640,danmallam163,294,"@CaptJamyl Got one MTN, thanks dude.",2020-02-27 20:41:00,0.2,0.2,NEUTRAL
1233129697208340483,MsAfariwaa,306,"RT @yifzzz_: MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A Soul”

Help…",2020-02-27 20:40:04,0.0,0.0,NEGATIVE
1233129511073525761,ebitamarauonana,297,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:39:20,-0.2,0.5,NEGATIVE
1233129415829282816,esibobbie,1984,Had to think hard. I remember MTN. https://t.co/JjQUAPUd14,2020-02-27 20:38:57,-0.2916666666666667,0.5416666666666666,NEGATIVE
1233128986345115648,AlugayaMaxine,497,RT @Moha001_Onyango: Do you remember the 2 men who were captured on CCTV robbing and assaulting an MTN MONEY AGENT... One was shot dead whi…,2020-02-27 20:37:15,-0.2,0.4,NEGATIVE
1233128927188717570,All4tedor,646,@TheKingsleyOkoh Shameeeeee Digital specialist like you and you're still using MTN for internet sub. Remind me to sing for you tomorrow 😒,2020-02-27 20:37:01,0.0,0.0,NEGATIVE
1233128906254880769,_nansewaaa,873,"RT @yifzzz_: MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A Soul”

Help…",2020-02-27 20:36:56,0.0,0.0,NEGATIVE
1233128833261481999,Obianuju_Anita,418,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:36:38,-0.2,0.5,NEGATIVE
1233128832946917376,Ooa1st_,1072,"@StatiSense Only dangote GROUP can achieve the numbers, Nigeria being a servicing nation as against production, maj… https://t.co/tGuy2Lblhl",2020-02-27 20:36:38,0.0,1.0,NEGATIVE
1233128824617021456,iam_girei,3044,My urine is shinning yellow color... Wow 😮.. So MTN has finally recognize me as their active customer.. Am blushing 😊,2020-02-27 20:36:36,-0.008333333333333331,0.65,NEGATIVE
1233128810008150021,suha_147,899,RT @Hussam_CA: MTN for lovely 😊,2020-02-27 20:36:33,0.5,0.75,POSITIVE
1233128690835501056,mwabilimwagodi,6530,RT @MisterAlbie: This guy and his accomplice are the ones who assaulted an MTN lady and repeatedly rained blows on her stomach in a video t…,2020-02-27 20:36:04,0.0,0.0,NEGATIVE
1233128557108506632,inkotanyi_cyan,1098,"RT @NewTimesRwanda: JUST IN: Rwanda Investigation Board have arrested Emmanuel Irakoze, one of the thugs that attacked an MTN mobile money…",2020-02-27 20:35:33,0.0,0.0,NEGATIVE
1233128241059237888,TBAdelayi_3,371,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:34:17,-0.2,0.5,NEGATIVE
1233128173375827982,RundstadlerN,187,@kelian_accart On s'aime en bluetooth mtn,2020-02-27 20:34:01,0.0,0.0,NEGATIVE
1233127998397853699,TheKingsleyOkoh,3135,MTN data has become so useless.,2020-02-27 20:33:19,-0.5,0.2,NEGATIVE
1233127995377954830,TheOpemz,8948,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:33:19,-0.2,0.5,NEGATIVE
1233127901643640832,I_Just_Canntttt,941,"MTN again, plis",2020-02-27 20:32:56,0.0,0.0,NEGATIVE
1233127850624024576,AMToluwalase,336,"@iSlimfit Brother, this happens in all the networks we have in Nigeria. 
At a time in Nigeria here, the CEO of Celt… https://t.co/nAWqwZRnVN",2020-02-27 20:32:44,0.0,0.0,NEGATIVE
1233127685095858178,AyukChantal,2578,"RT @YanaJrHimself: mtn 20 years: self-centered. uptight. vague

20 years with you/ 20 together: feels personal. sparks curiosity. makes the…",2020-02-27 20:32:05,-0.25,0.4,NEGATIVE
1233127571828637697,banjuare_,390,"RT @ceamug2: We are no where ooo Iykeresa family oo.. why na??let's put in more efforts as voting ends today' by 10pm
More sms .
Text 
VOTE…",2020-02-27 20:31:38,0.5,0.5,POSITIVE
1233127538098147336,__sammy_01,52,"RT @yifzzz_: MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A Soul”

Help…",2020-02-27 20:31:30,0.0,0.0,NEGATIVE
1233127532117004288,kojowinful,57,@MTN180 ur feedback... really disappointed with mtn crazy claim to 4G you waste money subscribing expires with you… https://t.co/4oW9QTmZnF,2020-02-27 20:31:28,-0.5166666666666667,0.5499999999999999,NEGATIVE
1233127436105265159,olaaaaasabir_,4376,RT @Hussam_CA: MTN for lovely 😊,2020-02-27 20:31:05,0.5,0.75,POSITIVE
1233127353565487104,MgtabaR,48,RT @Hussam_CA: MTN for lovely 😊,2020-02-27 20:30:46,0.5,0.75,POSITIVE
1233127338461868033,OpsWas,25,RT @Hussam_CA: MTN for lovely 😊,2020-02-27 20:30:42,0.5,0.75,POSITIVE
1233127249534234631,minathieu4,33,@ratoriku @ReNode_ Rt mtn,2020-02-27 20:30:21,0.0,0.0,NEGATIVE
1233127174141554688,modernghanaweb,30123,MTN Ghana [Scancom PLC] Delivers Strong Performance For The Year 2019 https://t.co/C4aKC8By1W,2020-02-27 20:30:03,0.4333333333333333,0.7333333333333333,POSITIVE
1233127173227151361,fredodhiambo88,254,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:30:03,-0.2,0.4,NEGATIVE
1233127161751408641,2_dollars_20,3038,Marble Mtn Road Trip 3: City to National Park 👉 https://t.co/Hc2U3GFtjc love making these vids! Any suggest for the next one?,2020-02-27 20:30:00,0.3125,0.3,POSITIVE
1233127158131953675,autumnjjh,95,mtn on veux un world tour de wayv et nct dream.,2020-02-27 20:29:59,0.0,0.0,NEGATIVE
1233127010278551557,Lucie_mzizi,6223,@KwaziMakhathini Yho ay lemme stick to my MTN then,2020-02-27 20:29:24,0.0,0.0,NEGATIVE
1233126988367441921,julie_wrestling,133,RT @desnerys: tout le wrestling twitter mtn: https://t.co/EDcRCtZwWC,2020-02-27 20:29:19,0.0,0.0,NEGATIVE
1233126944218189825,Mada__me,623,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:29:08,-0.2,0.5,NEGATIVE
1233126886328479747,EssentiaLaflair,1058,@kaydeyofficial @niyento2000 08165971608 MTN o... Tnx in advance,2020-02-27 20:28:54,0.0,0.0,NEGATIVE
1233126831395614721,yulemkenya,2304,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:28:41,-0.2,0.4,NEGATIVE
1233126801012072448,robertsobukhwe,1023,What happen to Mtn and vodacom case this month seems nothing has been said I'm so furious,2020-02-27 20:28:34,0.0,0.0,NEGATIVE
1233126790496956416,your_favoriti,331,"RT @GreyMclenon: @your_favoriti Its okay to watch YouTube videos 
MTN @MTNCameroon: https://t.co/jCC7LBJcDv",2020-02-27 20:28:31,0.5,0.5,POSITIVE
1233126760369336326,X_3mory1,146,RT @Hussam_CA: MTN for lovely 😊,2020-02-27 20:28:24,0.5,0.75,POSITIVE
1233126730069467136,proudlyafricaan,556,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:28:17,-0.2,0.4,NEGATIVE
1233126702668304384,AarinolaEniola,710,"RT @JoelE_Edet: Mtn and Airtel users re tweet and comment Active!
Only 4",2020-02-27 20:28:10,-0.08333333333333333,0.8,NEGATIVE
1233126681424072706,oudeemeester,735,RT @MisterAlbie: This guy and his accomplice are the ones who assaulted an MTN lady and repeatedly rained blows on her stomach in a video t…,2020-02-27 20:28:05,0.0,0.0,NEGATIVE
1233126627963555843,LeyeAkinola,516,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:27:53,-0.2,0.5,NEGATIVE
1233126602168524801,innocent_gatete,281,"RT @rbarwanda: JUST IN:
@RIB_Rw &amp; @Rwandapolice have arrested Irakoze Emmanuel, another individual identified as Irumva Elias, an accomplic…",2020-02-27 20:27:46,0.0,0.4,NEGATIVE
1233126547189649412,CalebManywele,4628,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:27:33,-0.2,0.4,NEGATIVE
1233126537270046720,egtwellsoon,722,@jofcvlr @balurane stream sleep well beast mtn https://t.co/wwCbPPMLkw,2020-02-27 20:27:31,0.0,0.0,NEGATIVE
1233126522904547329,desnerys,1116,tout le wrestling twitter mtn: https://t.co/EDcRCtZwWC,2020-02-27 20:27:28,0.0,0.0,NEGATIVE
1233126519163301890,92d04307e4fd43e,2545,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:27:27,-0.2,0.4,NEGATIVE
1233126512574050304,AjaniAyodeji4,1477,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:27:25,-0.2,0.5,NEGATIVE
1233126491719970816,KingAvel,802,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:27:20,-0.2,0.5,NEGATIVE
1233126437042913281,ojoojadedapo,1264,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:27:07,-0.2,0.5,NEGATIVE
1233126421905780739,BolutifeLORDson,3244,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:27:04,-0.2,0.5,NEGATIVE
1233126402150428673,ewura__,376,"RT @oneman1000_: MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A Soul”…",2020-02-27 20:26:59,0.0,0.0,NEGATIVE
1233126281006526464,TOBYGOLD8,12890,RT @OG_umaru: I still cant believe all it took back then to get a fresh nude picture on this app was #100 MTN. 😑,2020-02-27 20:26:30,0.15,0.25,NEUTRAL
1233126192846450697,ABDOOL_WADOOD,866,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:26:09,-0.2,0.5,NEGATIVE
1233126189461647374,martinmuhando,1912,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:26:08,-0.2,0.4,NEGATIVE
1233126181655973892,isam_yousra,170,RT @Hussam_CA: MTN for lovely 😊,2020-02-27 20:26:06,0.5,0.75,POSITIVE
1233126151536697345,BappayayaA,886,"RT @MTNNG: You are the next MTN Y’ello Star. All you have to do is submit your entry. Choose any of these easy ways.
.
1. The Website
2. My…",2020-02-27 20:25:59,0.21666666666666667,0.4166666666666667,NEUTRAL
1233126091788869632,ponmile_o,433,"RT @miss_utti: Please vote for me Utti Ify to qualify for the MTN y’ello star competition using the link ↘️
https://t.co/b62RgOfCyP
After t…",2020-02-27 20:25:45,0.0,0.0,NEGATIVE
1233126091679764481,ndayizeyedoudou,372,"RT @NewTimesRwanda: JUST IN: Rwanda Investigation Board have arrested Emmanuel Irakoze, one of the thugs that attacked an MTN mobile money…",2020-02-27 20:25:45,0.0,0.0,NEGATIVE
1233126090291458049,Giftedsuredol,5938,RT @OG_umaru: I still cant believe all it took back then to get a fresh nude picture on this app was #100 MTN. 😑,2020-02-27 20:25:44,0.15,0.25,NEUTRAL
1233126085128343558,yifzzz_,2463,"MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A… https://t.co/tdJwkodgLt",2020-02-27 20:25:43,0.0,0.0,NEGATIVE
1233126063494004738,IamNsquared,667,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:25:38,-0.2,0.5,NEGATIVE
1233125980304236544,Gifted_tumelo,18279,RT @OMGitZuma_: Weren't MTN and Vodacom given two months to reduce their data prices?,2020-02-27 20:25:18,0.0,0.0,NEGATIVE
1233125871361372160,kirigwi,16088,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:24:52,-0.2,0.4,NEGATIVE
1233125870862204929,mmabodu1,97,RT @AmandlaMobi: MTN and Vodacom are left with 2 days to meet the Competition Commissions deadline to drop data prices. Data prices were or…,2020-02-27 20:24:52,0.0,0.0,NEGATIVE
1233125789111136256,khaptain4real,2492,MTN Ghana’s profit increases to GH¢1bn in 2019 via @CitiBizNews https://t.co/MLup6O16Dx,2020-02-27 20:24:33,0.0,0.0,NEGATIVE
1233125749663707148,MTN_400,347,@mostlyskin Please tell me you bought it,2020-02-27 20:24:23,0.0,0.0,NEGATIVE
1233125715098423296,Haron_Getui,20730,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:24:15,-0.2,0.4,NEGATIVE
1233125704478470155,Kinging_David,14172,"Dstv sly me, Mtn and Glo did the same. Now i can't watch Ighalo Live on TV or online. Hot tears!

#MUNBRU",2020-02-27 20:24:12,0.14962121212121213,0.4916666666666667,NEUTRAL
1233125653853200384,izzaickumy,985,@Kwaajo_Anim Abi it’s easy ...make she hala mtn to block it,2020-02-27 20:24:00,0.43333333333333335,0.8333333333333334,POSITIVE
1233125596965867521,NVMA_II,215,@mtn_glenn Because a lot of them are a part of the middle class. Lifting poor Americans up out of poverty isn't in… https://t.co/8098T4p0ws,2020-02-27 20:23:47,-0.2,0.3,NEGATIVE
1233125498139619328,Jnrkowes1,560,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:23:23,-0.2,0.5,NEGATIVE
1233125482436100097,Askvodafonegh,14119,"@William57687360 Hello William, yes please; you can receive cash transfer from MTN to your Vodafone cash account. 
#HappyToHelp Dela.",2020-02-27 20:23:20,0.0,0.0,NEGATIVE
1233125396595585029,Teejay63,11239,RT @Class913fm: MTN earnings up 33% to GHS1bn https://t.co/Zrcqn4Acm4 https://t.co/UD9J2MOJZ2,2020-02-27 20:22:59,0.0,0.0,NEGATIVE
1233125326357700608,Skatenger,491,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:22:42,-0.2,0.5,NEGATIVE
1233125180131749888,youngendy1,1775,"RT @youngendy1: Please vote DELIA
Voting is Free....

MTN Y'ello Star
https://t.co/SlLgngGrOu  @icheWealth",2020-02-27 20:22:07,0.4,0.8,POSITIVE
1233125157327253511,BritAhm,222,"IT'S TIME TO PRAY!!!
In preparation for our ROCKY MTN. RAILROAD OBEDIENCE VTS we ask you get on board and pray. We… https://t.co/aGQLuTWetr",2020-02-27 20:22:02,0.0,0.0,NEGATIVE
1233125151732064262,reetahhh,1671,@Fynst_stalker Airtel or Mtn,2020-02-27 20:22:01,0.0,0.0,NEGATIVE
1233125150918356993,Mr_Amaglo,409,RT @AbeikuLytle: I can’t lie. It was peak entertainment every Saturday night when Eddie Blay dressed up as the executioner and came to evic…,2020-02-27 20:22:00,0.0,0.0,NEGATIVE
1233125069397929993,Realtemicarter,25,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:21:41,-0.2,0.5,NEGATIVE
1233125033784094730,Nuffaboutme,278,@mtn_glenn I wish they would concentrate on their own campaign. Every time @AndrewYang tweets or he is included in… https://t.co/0Z0NFHIvmD,2020-02-27 20:21:33,0.6,1.0,POSITIVE
1233125021037604882,AbeikuLytle,27332,"RT @oneman1000_: MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A Soul”…",2020-02-27 20:21:30,0.0,0.0,NEGATIVE
1233125014599348226,AndrewDewey,253,@christianknapp @AspenSnowmass @jhski @IkonPass Yes. Good !!!!  And Mtn collective stay the same ?,2020-02-27 20:21:28,0.5,0.36250000000000004,POSITIVE
1233125013475266563,ndayizeyedoudou,372,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:21:28,-0.2,0.4,NEGATIVE
1233124938820837379,Apostle___,2799,"RT @JoelE_Edet: Mtn and Airtel users re tweet and comment Active!
Only 4",2020-02-27 20:21:10,-0.08333333333333333,0.8,NEGATIVE
1233124831471841297,bruno_akampa,5664,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:20:44,-0.2,0.4,NEGATIVE
1233124782897606663,Mide_caesar,2107,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:20:33,-0.2,0.5,NEGATIVE
1233124751914172421,hbavenom,112,RT @Hussam_CA: MTN for lovely 😊,2020-02-27 20:20:25,0.5,0.75,POSITIVE
1233124714148769805,ayfabs1,1265,RT @OG_umaru: I still cant believe all it took back then to get a fresh nude picture on this app was #100 MTN. 😑,2020-02-27 20:20:16,0.15,0.25,NEUTRAL
1233124473928404992,YanaJrHimself,1445,"perfect time too, to officially reveal the face of the lady behind the mtn auto-recorded voice reminder.

[we know… https://t.co/B2hK2eD0Qn",2020-02-27 20:19:19,0.3,0.85,POSITIVE
1233124439174393873,sellasiie,620,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:19:11,-0.2,0.5,NEGATIVE
1233124299516600321,AdewumiGokeDSJ,1070,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:18:38,-0.2,0.5,NEGATIVE
1233124296429621254,MMMarketing11,128,"RT @MMMarketing11: #MTNUgHipHopAwards20 Is the only Friday plot In Town 
Venue : Mtn warehouse https://t.co/DUobcMBu91",2020-02-27 20:18:37,0.0,1.0,NEGATIVE
1233124281766203392,yasmini25480014,257,"RT @billboard: Here’s what went down at @lilbaby4PF’s concert at @MountainDew’s Courtside Studios. #ad 
https://t.co/zWuyhjM5am",2020-02-27 20:18:33,-0.15555555555555559,0.2888888888888889,NEGATIVE
1233124234983018497,kellywill_mtn,79,"RT @ladygaga: “STUPID LOVE” 
9 HOURS 
#LG6 
#ShotOniPhone https://t.co/ZMdoy3jGDG",2020-02-27 20:18:22,-0.14999999999999997,0.8,NEGATIVE
1233124176233410566,lloyd_ff,812,"RT @JoelE_Edet: Mtn and Airtel users re tweet and comment Active!
Only 4",2020-02-27 20:18:08,-0.08333333333333333,0.8,NEGATIVE
1233124172269850624,WinilexZulu,343,RT @OMGitZuma_: Weren't MTN and Vodacom given two months to reduce their data prices?,2020-02-27 20:18:07,0.0,0.0,NEGATIVE
1233124152464347136,myico,63,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:18:02,-0.2,0.4,NEGATIVE
1233124124467376131,Warizz_,387,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:17:56,-0.2,0.5,NEGATIVE
1233124060672012302,MTN_Media,2,@AnandWrites @AkilahObviously So yeah let's just make everyone the floor because that clearly is the better option /s,2020-02-27 20:17:41,0.3,0.44166666666666665,POSITIVE
1233124025494315008,iamlekmos,4909,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:17:32,-0.2,0.5,NEGATIVE
1233123975871574026,UpendowaAmani12,163,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 20:17:20,-0.2,0.4,NEGATIVE
1233123899270926343,JoannaOkey,1059,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:17:02,-0.2,0.5,NEGATIVE
1233123897798688769,leratonkole,1828,"@malumskhulu When R5 MTN airtime was actually airtime,not a taste of airtime we're getting these days",2020-02-27 20:17:02,0.0,0.1,NEGATIVE
1233123866140172290,Chloee_Mtn,235,"RT @vinesfoot: ""EA Sports, It's in the game"" https://t.co/Qgxm3q3Ynp",2020-02-27 20:16:54,-0.4,0.4,NEGATIVE
1233123861962674177,nketiah___,812,"RT @oneman1000_: MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A Soul”…",2020-02-27 20:16:53,0.0,0.0,NEGATIVE
1233123822364172288,KanteCesc,1989,"@hamzzino I enjoy glo Alot. 

They can be frustrating at times but all in all they are trying. 

The data is cheap… https://t.co/vKFomkhNmx",2020-02-27 20:16:44,0.0,0.7,NEGATIVE
1233123795319369733,a_eeisha,1725,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:16:37,-0.2,0.5,NEGATIVE
1233123762549272578,miss__hooper,7059,"RT @oneman1000_: MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A Soul”…",2020-02-27 20:16:29,0.0,0.0,NEGATIVE
1233123712469258246,izaacharold,1028,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 20:16:18,-0.2,0.5,NEGATIVE
1233123693167095808,Reotshe39662974,29,"#WeKeptQuietAsACountry
When MTN was stealing our data https://t.co/nWc559QkQ5",2020-02-27 20:16:13,0.0,0.0,NEGATIVE
1233123603597733892,SEGENZY,66,"@MTN180 @wollybreeze01 Before, who would you say used it 😂... Mtn?",2020-02-27 20:15:52,0.0,0.0,NEGATIVE
1233123595737587714,BaronMj89,549,"RT @ugawoman01: Dear MTN,
When your applications for data packages are off or disfunctional, equally resist from taking our ka mobile money…",2020-02-27 20:15:50,0.0,0.25,NEGATIVE
